PAPER_ID,Year,Title,Keywords,Abstract,SR,Type_of_information,Site_name,Position_in_the_text,Latitude_original,Longitude_original,Latitude,Longitude,Obs
ROHDE K 1995 INT J PARASIT,1995,ASPECTS OF THE ECOLOGY OF METAZOAN ECTOPARASITES OF MARINE FISHES,ECTOPARASITES MARINE FISHES ECOLOGY VACANT NICHES COMMUNITY ECOLOGY INTERACTIONS ZOOGEOGRAPHY HELMINTH COMMUNITIES INTERSPECIFIC INTERACTIONS GILL PARASITES MICROHABITATS POPULATIONS MONOGENEA RICHNESS DYNAMICS LACEPEDEBIRDS,NUMEROUS 3947 INDIVIDUALS OF 102 MARINE FISH SPECIES FROM PAPUA NEW  GUINEA NEW ZEALAND THE NORTH SEA ANTARCTICA THE DEEPSEA AND COAST OF  SOUTHEASTERN AUSTRALIA PACIFIC CANADA BRAZIL ARGENTINA AND THE GREAT  BARRIER REEF WERE EXAMINED FOR METAZOAN ECTOPARASITES. OF THE 102 FISH  SPECIES 86 HARBOURED AT LEAST 1 PARASITE SPECIES AND ONLY IN  ANTARCTICA AND THE DEEPSEA WERE LARGE PROPORTIONS OF FISH SPECIES FOUND  TO BE FREE OF ECTOPARASITES. THE MEAN PREVALENCE OF INFECTION WAS  30.1\% THE AVERAGE OF ABUNDANCES WAS 6.7 PARASITES PER FISH DUE TO  VERY HEAVY INTENSITIES OF SOME PARASITE SPECIES MEAN MEDIAN ABUNDANCE  4.31. MOST PARASITE SPECIES EXHIBITED A CLUSTERED DISTRIBUTION IN THE  HOST POPULATIONS AS MEASURED BY VARIANCE TO MEAN RATIOS I.E. SOME FISH  WERE MORE AND OTHERS LESS HEAVILY INFECTED THAN IF INFECTION WERE  RANDOM. CORE AND SATELLITE SPECIES CANNOT BE DISTINGUISHED  UNAMBIGUOUSLY BECAUSE NUMBERS OF PARASITES ON ALMOST ALL HOSTS ARE TOO  SMALL FOR ANY BIMODALITY TO BECOME APPARENT. ON AVERAGE THE MOST  DOMINANT SPECIES REPRESENTED 90\% OF ALL PARASITE INDIVIDUALS OF A  PARTICULAR FISH DIFFERENT PARASITE SPECIES WERE OFTEN DOMINANT ON  DIFFERENT FISH INDIVIDUALS OF A PARTICULAR HOST SPECIES. BOTH ABUNDANCES  AND MAXIMUM INTENSITIES OF INFECTION WERE POSITIVELY CORRELATED WITH  PREVALENCE OF INFECTION. COMMUNITY RICHNESS VARIES GREATLY AT AND  BETWEEN LOCALITIES WITH THE LOWEST RICHNESS FOUND IN ANTARCTIC AND  DEEPSEA FISH AND THE HIGHEST RICHNESS IN TROPICAL FISH. SPECIES  RICHNESS ABUNDANCE AND PREVALENCE OF INFECTION IN MANY FISH GROUPS  WITH DIFFERENT ECOLOGICAL CHARACTERISTICS ARE STRONGLY CORRELATED WITH  TEMPERATURE. IF FISH FROM ALL LOCALITIES WERE POOLED PELAGIC FISH HAD  FEWER INTENSITIES AND JOINTLY WITH BENTHOPELAGIC FISHES FEWER SPECIES  THAN BENTHIC FISH AND PLANKTIVOROUS FISH HAD LOWER ABUNDANCES AND  PREVALENCES OF INFECTION THAN PREDATORY AND OMNIVOROUS FISH. PREVALENCES  OF INFECTION ABUNDANCE AND PARASITE SPECIES RICHNESS WERE SIGNIFICANTLY  CORRELATED WITH HOST LENGTH. FIFTEEN POSITIVE AND 1 NEGATIVE  ASSOCIATIONS AMONG SPECIES WERE FOUND. THIS AND THE GENERALLY LOW  PREVALENCES AND ABUNDANCES OF INFECTION INDICATE THAT COMPETITIVE  INTERACTIONS ARE PROBABLY SCARCE. OVERALL THE FINDINGS INDICATE THAT  MOST IF NOT ALL METAZOAN ECTOPARASITE COMMUNITIES OF MARINE FISH LIVE  IN NON-SATURATED LITTLE-ORDERED ASSEMBLAGES.,ROHDE K 1995 INT J PARASIT,site_name,Brazil,Material_and_Methods,NA,NA,-7.740715395,-55.83828487,"coordenada geral da região de estudo, ponto principal no mapa"
ROHDE K 1995 INT J PARASIT,1995,ASPECTS OF THE ECOLOGY OF METAZOAN ECTOPARASITES OF MARINE FISHES,ECTOPARASITES MARINE FISHES ECOLOGY VACANT NICHES COMMUNITY ECOLOGY INTERACTIONS ZOOGEOGRAPHY HELMINTH COMMUNITIES INTERSPECIFIC INTERACTIONS GILL PARASITES MICROHABITATS POPULATIONS MONOGENEA RICHNESS DYNAMICS LACEPEDEBIRDS,NUMEROUS 3947 INDIVIDUALS OF 102 MARINE FISH SPECIES FROM PAPUA NEW  GUINEA NEW ZEALAND THE NORTH SEA ANTARCTICA THE DEEPSEA AND COAST OF  SOUTHEASTERN AUSTRALIA PACIFIC CANADA BRAZIL ARGENTINA AND THE GREAT  BARRIER REEF WERE EXAMINED FOR METAZOAN ECTOPARASITES. OF THE 102 FISH  SPECIES 86 HARBOURED AT LEAST 1 PARASITE SPECIES AND ONLY IN  ANTARCTICA AND THE DEEPSEA WERE LARGE PROPORTIONS OF FISH SPECIES FOUND  TO BE FREE OF ECTOPARASITES. THE MEAN PREVALENCE OF INFECTION WAS  30.1\% THE AVERAGE OF ABUNDANCES WAS 6.7 PARASITES PER FISH DUE TO  VERY HEAVY INTENSITIES OF SOME PARASITE SPECIES MEAN MEDIAN ABUNDANCE  4.31. MOST PARASITE SPECIES EXHIBITED A CLUSTERED DISTRIBUTION IN THE  HOST POPULATIONS AS MEASURED BY VARIANCE TO MEAN RATIOS I.E. SOME FISH  WERE MORE AND OTHERS LESS HEAVILY INFECTED THAN IF INFECTION WERE  RANDOM. CORE AND SATELLITE SPECIES CANNOT BE DISTINGUISHED  UNAMBIGUOUSLY BECAUSE NUMBERS OF PARASITES ON ALMOST ALL HOSTS ARE TOO  SMALL FOR ANY BIMODALITY TO BECOME APPARENT. ON AVERAGE THE MOST  DOMINANT SPECIES REPRESENTED 90\% OF ALL PARASITE INDIVIDUALS OF A  PARTICULAR FISH DIFFERENT PARASITE SPECIES WERE OFTEN DOMINANT ON  DIFFERENT FISH INDIVIDUALS OF A PARTICULAR HOST SPECIES. BOTH ABUNDANCES  AND MAXIMUM INTENSITIES OF INFECTION WERE POSITIVELY CORRELATED WITH  PREVALENCE OF INFECTION. COMMUNITY RICHNESS VARIES GREATLY AT AND  BETWEEN LOCALITIES WITH THE LOWEST RICHNESS FOUND IN ANTARCTIC AND  DEEPSEA FISH AND THE HIGHEST RICHNESS IN TROPICAL FISH. SPECIES  RICHNESS ABUNDANCE AND PREVALENCE OF INFECTION IN MANY FISH GROUPS  WITH DIFFERENT ECOLOGICAL CHARACTERISTICS ARE STRONGLY CORRELATED WITH  TEMPERATURE. IF FISH FROM ALL LOCALITIES WERE POOLED PELAGIC FISH HAD  FEWER INTENSITIES AND JOINTLY WITH BENTHOPELAGIC FISHES FEWER SPECIES  THAN BENTHIC FISH AND PLANKTIVOROUS FISH HAD LOWER ABUNDANCES AND  PREVALENCES OF INFECTION THAN PREDATORY AND OMNIVOROUS FISH. PREVALENCES  OF INFECTION ABUNDANCE AND PARASITE SPECIES RICHNESS WERE SIGNIFICANTLY  CORRELATED WITH HOST LENGTH. FIFTEEN POSITIVE AND 1 NEGATIVE  ASSOCIATIONS AMONG SPECIES WERE FOUND. THIS AND THE GENERALLY LOW  PREVALENCES AND ABUNDANCES OF INFECTION INDICATE THAT COMPETITIVE  INTERACTIONS ARE PROBABLY SCARCE. OVERALL THE FINDINGS INDICATE THAT  MOST IF NOT ALL METAZOAN ECTOPARASITE COMMUNITIES OF MARINE FISH LIVE  IN NON-SATURATED LITTLE-ORDERED ASSEMBLAGES.,ROHDE K 1995 INT J PARASIT,site_name,Argentina,Material_and_Methods,NA,NA,-35.34263042,-65.13661224,"coordenada geral da região de estudo, ponto principal no mapa"
ROHDE K 1995 INT J PARASIT,1995,ASPECTS OF THE ECOLOGY OF METAZOAN ECTOPARASITES OF MARINE FISHES,ECTOPARASITES MARINE FISHES ECOLOGY VACANT NICHES COMMUNITY ECOLOGY INTERACTIONS ZOOGEOGRAPHY HELMINTH COMMUNITIES INTERSPECIFIC INTERACTIONS GILL PARASITES MICROHABITATS POPULATIONS MONOGENEA RICHNESS DYNAMICS LACEPEDEBIRDS,NUMEROUS 3947 INDIVIDUALS OF 102 MARINE FISH SPECIES FROM PAPUA NEW  GUINEA NEW ZEALAND THE NORTH SEA ANTARCTICA THE DEEPSEA AND COAST OF  SOUTHEASTERN AUSTRALIA PACIFIC CANADA BRAZIL ARGENTINA AND THE GREAT  BARRIER REEF WERE EXAMINED FOR METAZOAN ECTOPARASITES. OF THE 102 FISH  SPECIES 86 HARBOURED AT LEAST 1 PARASITE SPECIES AND ONLY IN  ANTARCTICA AND THE DEEPSEA WERE LARGE PROPORTIONS OF FISH SPECIES FOUND  TO BE FREE OF ECTOPARASITES. THE MEAN PREVALENCE OF INFECTION WAS  30.1\% THE AVERAGE OF ABUNDANCES WAS 6.7 PARASITES PER FISH DUE TO  VERY HEAVY INTENSITIES OF SOME PARASITE SPECIES MEAN MEDIAN ABUNDANCE  4.31. MOST PARASITE SPECIES EXHIBITED A CLUSTERED DISTRIBUTION IN THE  HOST POPULATIONS AS MEASURED BY VARIANCE TO MEAN RATIOS I.E. SOME FISH  WERE MORE AND OTHERS LESS HEAVILY INFECTED THAN IF INFECTION WERE  RANDOM. CORE AND SATELLITE SPECIES CANNOT BE DISTINGUISHED  UNAMBIGUOUSLY BECAUSE NUMBERS OF PARASITES ON ALMOST ALL HOSTS ARE TOO  SMALL FOR ANY BIMODALITY TO BECOME APPARENT. ON AVERAGE THE MOST  DOMINANT SPECIES REPRESENTED 90\% OF ALL PARASITE INDIVIDUALS OF A  PARTICULAR FISH DIFFERENT PARASITE SPECIES WERE OFTEN DOMINANT ON  DIFFERENT FISH INDIVIDUALS OF A PARTICULAR HOST SPECIES. BOTH ABUNDANCES  AND MAXIMUM INTENSITIES OF INFECTION WERE POSITIVELY CORRELATED WITH  PREVALENCE OF INFECTION. COMMUNITY RICHNESS VARIES GREATLY AT AND  BETWEEN LOCALITIES WITH THE LOWEST RICHNESS FOUND IN ANTARCTIC AND  DEEPSEA FISH AND THE HIGHEST RICHNESS IN TROPICAL FISH. SPECIES  RICHNESS ABUNDANCE AND PREVALENCE OF INFECTION IN MANY FISH GROUPS  WITH DIFFERENT ECOLOGICAL CHARACTERISTICS ARE STRONGLY CORRELATED WITH  TEMPERATURE. IF FISH FROM ALL LOCALITIES WERE POOLED PELAGIC FISH HAD  FEWER INTENSITIES AND JOINTLY WITH BENTHOPELAGIC FISHES FEWER SPECIES  THAN BENTHIC FISH AND PLANKTIVOROUS FISH HAD LOWER ABUNDANCES AND  PREVALENCES OF INFECTION THAN PREDATORY AND OMNIVOROUS FISH. PREVALENCES  OF INFECTION ABUNDANCE AND PARASITE SPECIES RICHNESS WERE SIGNIFICANTLY  CORRELATED WITH HOST LENGTH. FIFTEEN POSITIVE AND 1 NEGATIVE  ASSOCIATIONS AMONG SPECIES WERE FOUND. THIS AND THE GENERALLY LOW  PREVALENCES AND ABUNDANCES OF INFECTION INDICATE THAT COMPETITIVE  INTERACTIONS ARE PROBABLY SCARCE. OVERALL THE FINDINGS INDICATE THAT  MOST IF NOT ALL METAZOAN ECTOPARASITE COMMUNITIES OF MARINE FISH LIVE  IN NON-SATURATED LITTLE-ORDERED ASSEMBLAGES.,ROHDE K 1995 INT J PARASIT,site_name,Great Barrier Reef,Material_and_Methods,NA,NA,-18.286111,147.7,"coordenada geral da região de estudo, ponto principal no mapa"
STUTE M 1995 SCIENCE,1995,COOLING OF TROPICAL BRAZIL 5-DEGREES-C DURING THE LAST GLACIAL MAXIMUM,NA QUATERNARY GLACIATIONS NOBLE-GASES WATER HELIUM PALEOTEMPERATURES GROUNDWATER SOLUBILITY SEAWATER COLOMBIA CRUSTAL,A 30000-YEAR PALEOTEMPERATURE RECORD DERIVED FROM NOBLE GASES DISSOLVED  IN CARBON-14-DATED GROUND WATER INDICATES THAT THE CLIMATE IN LOWLAND  BRAZIL PIAUI PROVINCE 7 DEGREES S 41.5 DEGREES W ALTITUDE 400  METERS WAS 5.4 DEGREES +/- 0.6 DEGREES C COOLER DURING THE LAST GLACIAL  MAXIMUM THAN TODAY. THIS RESULT SUGGESTS A RATHER UNIFORM COOLING OF THE  AMERICAS BETWEEN 40 DEGREES S AND 40 DEGREES N. A 5.4 DEGREES C COOLING  OF TROPICAL SOUTH AMERICA IS CONSISTENT WITH POLLEN RECORDS SNOW LINE  RECONSTRUCTIONS AND STRONTIUM/CALCIUM RATIOS AND DELTA18O CORAL  RECORDS BUT IS INCONSISTENT WITH THE SEA-SURFACE TEMPERATURE  RECONSTRUCTION OF CLIMAP CLIMATE LONG-RANGE INVESTIGATION. MAPPING AND  PREDICTION. ON THE BASIS OF THESE RESULTS IT APPEARS THAT THE TROPICAL  AMERICAS ARE CHARACTERIZED BY A TEMPERATURE SENSITIVITY COMPARABLE TO  THAT FOUND IN HIGHER LATITUDES.,STUTE M 1995 SCIENCE,NA,NA,NA,NA,NA,NA,NA,Not in the study region
VIANNA M 1995 ARQ BIOL TECNOL,1995,NOTE ABOUT COSMOCAMPUS ALBIROSTRIS KAUP 1856 GASTEROSTEIFORMES  SYNGNATHIDAE IN THE BRAZILIAN SOUTHEAST COAST,COSMOCAMPUS PISCES NEW RECORD DISTRIBUTION ARRAIAL DO CABO BRAZIL NA,THE FIRST RECORD OF COSMOCAMPUS ALBIROSTRIS KAUP 1856 IN SOUTHEASTERN  BRAZILIAN COAST IS HEREIN REPORTED. FINDING REPRESENTS THEIR  SOUTHERNMOST KNOWN LIMIT IN WEASTERN ATLANTIC.  CRYPTICISM IS SHOWN BY UNDERWATER OBSERVATIONS OF THE SPECIES IN NATURAL  ENVIRONMENT. THIS FACTOR AND THE LACK OF THE STUDIES IN BRAZILIAN COAST  AREAS LIKE ROCHY SHORE AND CORAL REEFS EXPLAIN THE ABSENCE OF RECORD FOR  THE SPECIES IN THE LAST CENTURY.,VIANNA M 1995 ARQ BIOL TECNOL,site_name,prainha,NA,NA,NA,-22.975497,-42.023997,
VIANNA M 1995 ARQ BIOL TECNOL,1995,NOTE ABOUT COSMOCAMPUS ALBIROSTRIS KAUP 1856 GASTEROSTEIFORMES  SYNGNATHIDAE IN THE BRAZILIAN SOUTHEAST COAST,COSMOCAMPUS PISCES NEW RECORD DISTRIBUTION ARRAIAL DO CABO BRAZIL NA,THE FIRST RECORD OF COSMOCAMPUS ALBIROSTRIS KAUP 1856 IN SOUTHEASTERN  BRAZILIAN COAST IS HEREIN REPORTED. FINDING REPRESENTS THEIR  SOUTHERNMOST KNOWN LIMIT IN WEASTERN ATLANTIC.  CRYPTICISM IS SHOWN BY UNDERWATER OBSERVATIONS OF THE SPECIES IN NATURAL  ENVIRONMENT. THIS FACTOR AND THE LACK OF THE STUDIES IN BRAZILIAN COAST  AREAS LIKE ROCHY SHORE AND CORAL REEFS EXPLAIN THE ABSENCE OF RECORD FOR  THE SPECIES IN THE LAST CENTURY.,VIANNA M 1995 ARQ BIOL TECNOL,site_name,enseada do anequim,NA,NA,NA,-22.981893,-41.979732,
DE GUIMARAENS MA 1996 AQUAT BOT,1996,SPATIAL AND TEMPORAL VARIATION OF BENTHIC MARINE ALGAE AT THE CABO FRIO UPWELLING REGION RIO DE JANEIRO BRAZIL,BENTHIC ALGAE SPATIAL DISTRIBUTION UPWELLING BRAZIL,THE CABO FRIO 23°01′S 42°00′W UPWELLING REGION HAS BEEN RECOGNIZED AS A BIOGEOGRAPHIC BARRIER TO THE MACROALGAL FLORA OF THE BRAZILIAN COAST. FIVE SITES IN THIS AREA WERE STUDIED TO EVALUATE THE REGIONAL VARIATION ALONG AN UPWELLING GRADIENT AND LOCAL VARIATION OF THE FLORA UNDER SIMILAR UPWELLING INFLUENCE COLLECTIONS WERE ALSO MADE IN DIFFERENT SEASONS OF THE YEAR FROM NOVEMBER 1988 TO APRIL 1990 TO DOCUMENT TEMPORAL VARIATION. SOME VARIABLES TEMPERATURE SALINITY TOTAL INORGANIC NITROGEN AND TOTAL PHOSPHATE WERE ANALYZED TO DETERMINE THE OCEANOGRAPHIC CHARACTERISTICS INFLUENCING THE STUDIED SITES. HIERARCHICAL CLUSTER ANALYSIS AND ORDINATION FACTORIAL ANALYSIS OF CORRESPONDENCE FAC WERE USED TO DETERMINE THE STRUCTURE OF THE MACROALGAE COMMUNITY IN THIS AREA. THE SITES INFLUENCED BY THE UPWELLING WATERS SHOWED LOWER WATER TEMPERATURE VALUES AND HIGHER NUTRIENT CONCENTRATIONS IN THE SPRING-SUMMER UPWELLING PERIOD. THE BENTHIC FLORA SURVEY RECORDED ELEMENTS WITH WARM TEMPERATE AFFINITIES I.E. CERAMIUM DIAPHANUM LIGHTFOOT ROTH POLYSIPHONIA DECUSSATA HOLLENBERG AND ENDARACHNE BINGHAMIAE J. AGARDH AND ALGAE WITH TROPICAL AFFINITIES I.E. GELIDIOPSIS GRACILIS KÜTZING VICKERS DICTYOTA CERVICORNIS KÜTZING AND CAULERPA RACEMOSA FORSSKÅL J. AGARDH. IN GENERAL THE LOCAL FLORA SHOWED A PEAK IN REPRODUCTION DURING THE SPRING-SUMMER PERIOD. THE MULTIVARIATE ANALYSIS DISTINGUISHED THE SITES INFLUENCED BY UPWELLING WATERS AND SOME SAMPLES TAKEN IN THE SAME INLET SUGGESTED THAT FURTHER DIFFERENCES IN THE FLORAL COMPOSITION WERE DUE TO WAVE EXPOSURE.,DE GUIMARAENS MA 1996 AQUAT BOT,site_name,Arraial do Cabo,NA,22° 57' 58'' S,42° 1' 44'' O,-22.96611111,-42.02888889,
DRUFFEL ERM 1996 RADIOCARBON,1996,POST-BOMB RADIOCARBON RECORDS OF SURFACE CORALS FROM THE TROPICAL  ATLANTIC OCEAN,NA BANDED CORALS PACIFIC C-14 VENTILATION ATMOSPHERE BERMUDA RINGS,DELTA14C RECORDS ARE REPORTED FOR POST-BOMB CORALS FROM THREE SITES IN  THE TROPICAL ATLANTIC OCEAN. IN CORALS FROM 18 DEGREES S IN THE BRAZIL  CURRENT DELTA14C VALUES INCREASED FROM CA.-58 PARTS PER THOUSAND IN  THE EARLY 1950S TO +138 PARTS PER THOUSAND BY 1974 THEN DECREASED TO  110 PARTS PER THOUSAND BY 1982 SHORTER RECORDS FROM 8 DEGREES S OFF  BRAZIL AND FROM THE CAPE VERDE ISLANDS 17 DEGREES N SHOWED INITIALLY  HIGHER DELTA14C VALUES BEFORE 1965 THAN THOSE AT 18 DEGREES S BUT  SHOWED LOWER RATES OF INCREASE OF DELTA14C DURING THE EARLY 1960S.  THERE IS GENERAL AGREEMENT BETWEEN THE CORAL RESULTS AND DELTA14C OF  DISSOLVED INORGANIC CARBON DIC MEASURED IN SEAWATER PREVIOUSLY FOR  LOCATIONS IN THE TROPICAL ATLANTIC OCEAN. DELTA14C VALUES AT OUR  TROPICAL OCEAN SITES INCREASED AT A SLOWER RATE THAN THOSE OBSERVED  PREVIOUSLY IN THE TEMPERATE NORTH ATLANTIC FLORIDA AND BERMUDA OWING  TO THE LATTER'S PROXIMITY TO THE BOMB C-14 INPUT SOURCE IN THE NORTHERN  HEMISPHERE. MODEL RESULTS SHOW THAT FROM 1960-1980 THE CAPE VERDE CORAL  AND SELECTED DIC DELTA14C VALUES FROM THE NORTH EQUATORIAL CURRENT  AGREE WITH THAT CALCULATED FOR THE NORTH ATLANTIC BASED ON AN ISOPYCNAL  MIXING MODEL WITH A CONSTANT WATER MASS RENEWAL RATE BETWEEN SURFACE AND  SUBSURFACE WATERS. THIS IS IN CONTRAST TO DELTA14C VALUES IN BERMUDA  CORALS THAT SHOWED HIGHER POST-BOMB VALUES THAN THOSE PREDICTED USING A  CONSTANT WATER MASS RENEWAL RATE HENCE INDICATING THAT VENTILATION IN  THE WESTERN NORTH ATLANTIC OCEAN HAD DECREASED BY A FACTOR OF 3 DURING  THE 1960S AND 1970S DRUFFEL 1989.,DRUFFEL ERM 1996 RADIOCARBON,coordinate_from_text,timbebas,material_and_methods,17°30'S,39°20'W,-17.5,-39.333333,
DRUFFEL ERM 1996 RADIOCARBON,1996,POST-BOMB RADIOCARBON RECORDS OF SURFACE CORALS FROM THE TROPICAL  ATLANTIC OCEAN,NA BANDED CORALS PACIFIC C-14 VENTILATION ATMOSPHERE BERMUDA RINGS,DELTA14C RECORDS ARE REPORTED FOR POST-BOMB CORALS FROM THREE SITES IN  THE TROPICAL ATLANTIC OCEAN. IN CORALS FROM 18 DEGREES S IN THE BRAZIL  CURRENT DELTA14C VALUES INCREASED FROM CA.-58 PARTS PER THOUSAND IN  THE EARLY 1950S TO +138 PARTS PER THOUSAND BY 1974 THEN DECREASED TO  110 PARTS PER THOUSAND BY 1982 SHORTER RECORDS FROM 8 DEGREES S OFF  BRAZIL AND FROM THE CAPE VERDE ISLANDS 17 DEGREES N SHOWED INITIALLY  HIGHER DELTA14C VALUES BEFORE 1965 THAN THOSE AT 18 DEGREES S BUT  SHOWED LOWER RATES OF INCREASE OF DELTA14C DURING THE EARLY 1960S.  THERE IS GENERAL AGREEMENT BETWEEN THE CORAL RESULTS AND DELTA14C OF  DISSOLVED INORGANIC CARBON DIC MEASURED IN SEAWATER PREVIOUSLY FOR  LOCATIONS IN THE TROPICAL ATLANTIC OCEAN. DELTA14C VALUES AT OUR  TROPICAL OCEAN SITES INCREASED AT A SLOWER RATE THAN THOSE OBSERVED  PREVIOUSLY IN THE TEMPERATE NORTH ATLANTIC FLORIDA AND BERMUDA OWING  TO THE LATTER'S PROXIMITY TO THE BOMB C-14 INPUT SOURCE IN THE NORTHERN  HEMISPHERE. MODEL RESULTS SHOW THAT FROM 1960-1980 THE CAPE VERDE CORAL  AND SELECTED DIC DELTA14C VALUES FROM THE NORTH EQUATORIAL CURRENT  AGREE WITH THAT CALCULATED FOR THE NORTH ATLANTIC BASED ON AN ISOPYCNAL  MIXING MODEL WITH A CONSTANT WATER MASS RENEWAL RATE BETWEEN SURFACE AND  SUBSURFACE WATERS. THIS IS IN CONTRAST TO DELTA14C VALUES IN BERMUDA  CORALS THAT SHOWED HIGHER POST-BOMB VALUES THAN THOSE PREDICTED USING A  CONSTANT WATER MASS RENEWAL RATE HENCE INDICATING THAT VENTILATION IN  THE WESTERN NORTH ATLANTIC OCEAN HAD DECREASED BY A FACTOR OF 3 DURING  THE 1960S AND 1970S DRUFFEL 1989.,DRUFFEL ERM 1996 RADIOCARBON,coordinate_from_text,parcel_dos_abrolhos,material_and_methods,17°49'S,30°44'W,-17.816667,-30.733333,
DRUFFEL ERM 1996 RADIOCARBON,1996,POST-BOMB RADIOCARBON RECORDS OF SURFACE CORALS FROM THE TROPICAL  ATLANTIC OCEAN,NA BANDED CORALS PACIFIC C-14 VENTILATION ATMOSPHERE BERMUDA RINGS,DELTA14C RECORDS ARE REPORTED FOR POST-BOMB CORALS FROM THREE SITES IN  THE TROPICAL ATLANTIC OCEAN. IN CORALS FROM 18 DEGREES S IN THE BRAZIL  CURRENT DELTA14C VALUES INCREASED FROM CA.-58 PARTS PER THOUSAND IN  THE EARLY 1950S TO +138 PARTS PER THOUSAND BY 1974 THEN DECREASED TO  110 PARTS PER THOUSAND BY 1982 SHORTER RECORDS FROM 8 DEGREES S OFF  BRAZIL AND FROM THE CAPE VERDE ISLANDS 17 DEGREES N SHOWED INITIALLY  HIGHER DELTA14C VALUES BEFORE 1965 THAN THOSE AT 18 DEGREES S BUT  SHOWED LOWER RATES OF INCREASE OF DELTA14C DURING THE EARLY 1960S.  THERE IS GENERAL AGREEMENT BETWEEN THE CORAL RESULTS AND DELTA14C OF  DISSOLVED INORGANIC CARBON DIC MEASURED IN SEAWATER PREVIOUSLY FOR  LOCATIONS IN THE TROPICAL ATLANTIC OCEAN. DELTA14C VALUES AT OUR  TROPICAL OCEAN SITES INCREASED AT A SLOWER RATE THAN THOSE OBSERVED  PREVIOUSLY IN THE TEMPERATE NORTH ATLANTIC FLORIDA AND BERMUDA OWING  TO THE LATTER'S PROXIMITY TO THE BOMB C-14 INPUT SOURCE IN THE NORTHERN  HEMISPHERE. MODEL RESULTS SHOW THAT FROM 1960-1980 THE CAPE VERDE CORAL  AND SELECTED DIC DELTA14C VALUES FROM THE NORTH EQUATORIAL CURRENT  AGREE WITH THAT CALCULATED FOR THE NORTH ATLANTIC BASED ON AN ISOPYCNAL  MIXING MODEL WITH A CONSTANT WATER MASS RENEWAL RATE BETWEEN SURFACE AND  SUBSURFACE WATERS. THIS IS IN CONTRAST TO DELTA14C VALUES IN BERMUDA  CORALS THAT SHOWED HIGHER POST-BOMB VALUES THAN THOSE PREDICTED USING A  CONSTANT WATER MASS RENEWAL RATE HENCE INDICATING THAT VENTILATION IN  THE WESTERN NORTH ATLANTIC OCEAN HAD DECREASED BY A FACTOR OF 3 DURING  THE 1960S AND 1970S DRUFFEL 1989.,DRUFFEL ERM 1996 RADIOCARBON,coordinate_from_text,porto_de_galinhas,material_and_methods,08°30'S,35°00'W,-8.5,35,
HERRNKIND WF 1997 FISHERIES,1997,CAN ARTIFICIAL HABITATS THAT MIMIC NATURAL STRUCTURES ENHANCE  RECRUITMENT OF CARIBBEAN SPINY LOBSTER?,NA PANULIRUS-ARGUS FLORIDA BAY SHELTER PREFERENCE SURVIVAL SIZE,THE CARIBBEAN SPINY LOBSTER PANULIRUS ARGUS SUPPORTS ECONOMICALLY  IMPORTANT FISHERIES THROUGHOUT ITS RANGE FROM BERMUDA TO SOUTHERN  BRAZIL IN SOUTH FLORIDA LOBSTERS ARE THE TARGET OF AN INTENSIVE  COMMERCIAL TRAP AND RECREATIONAL SPORT-DIVING FISHERY. THE SPECIES HAS A  COMPLEX LIFE CYCLE REQUIRING THREE DISTINCT HABITATS. ADULT SPINY  LOBSTERS CAN LIVE FOR DECADES INHABITING CREVICES WITHIN CORAL REEFS.  THEY MATE AND SPAWN ON THE REEFS BUT THEIR LARVAE DRIFT FOR SEVERAL  MONTHS IN THE OPEN OCEAN BEFORE METAMORPHOSING INTO A POSTLARVAL STAGE  THAT MOVES ONSHORE SEEKING SHALLOW VEGETATED HABITATS IN WHICH TO  SETTLE. FOLLOWING SETTLEMENT THE POSTLARVAE METAMORPHOSE INTO EARLY  BENTHIC-STAGE JUVENILES THAT REMAIN HIDDEN WITHIN VEGETATIVE COVER  SHELTERED FROM PREDATORS AND WITH A CHOICE OF ABUNDANT PREY. LATER THE  JUVENILE LOBSTERS EMERGE FROM SETTLEMENT HABITAT AND TAKE UP DAYTIME  REFUGE UNDER CREVICES PROVIDED BY ROCKS SPONGES OCTOCORALS OR OTHER  STRUCTURES WITHIN THE NEARSHORE NURSERY. ARTIFICIAL STRUCTURES ARE NOW  USED TO CONCENTRATE LOBSTERS FOR EASE OF CAPTURE BUT OTHER DESIGNS  MIGHT ENHANCE RECRUITMENT.,HERRNKIND WF 1997 FISHERIES,NA,NA,NA,NA,NA,NA,NA,could not access the paper
