"","decimallongitude","decimallatitude","DOI","Year","Paper_ID","Rhodolith.beds","Chemical.ecology","Reproduction","Holobiont","Deep.reefs","Climate.change","Fisheries","Methods","Taxonomy...Systematics","Macroalgae...Herbivory","Habitat.structure","Oceanic.islands","Trophic.ecology...Nursery.habitats","Geomorphology...Paleontology","Oceanography...Productivity","Demography","Anthozoan.biology","Hydrodynamics","Fish.interactions","Invasive.species","Biogeography...Phylogeography","Tourism...Pollution","Distribution.limits","Cytogenetics","Conservation...Management","pts_mpas","data","PAPER_ID","Institution.corresponnding","Region"
"http://dx.doi.org/10.1007/s10641-012-0067-5.extracted_coords.2",-34.917,-8.267,"http://dx.doi.org/10.1007/s10641-012-0067-5",2013,"FERREIRA LC 2013 ENVIRON BIOL FISHES",0.013262599,0.027055703,0.047745358,0.013262599,0.020159151,0.040848806,0.075331565,0.040848806,0.013262599,0.033952255,0.020159151,0.227055703,0.040848806,0.013262599,0.040848806,0.089124668,0.013262599,0.033952255,0.020159151,0.013262599,0.027055703,0.020159151,0.040848806,0.020159151,0.027055703,NA,"function","FERREIRA LC 2013 ENVIRON BIOL FISHES","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0065073.extracted_coords.1",-38.08,-12.668,"http://dx.doi.org/10.1371/journal.pone.0065073",2013,"KELMO F 2013 PLOS ONE-a",0.019230769,0.012651822,0.012651822,0.032388664,0.032388664,0.262651822,0.012651822,0.032388664,0.019230769,0.052125506,0.058704453,0.025809717,0.012651822,0.019230769,0.025809717,0.085020243,0.045546559,0.019230769,0.012651822,0.019230769,0.032388664,0.052125506,0.038967611,0.012651822,0.025809717,"¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE","function","KELMO F 2013 PLOS ONE-a","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0065073.extracted_coords.2",-38.055,-12.656,"http://dx.doi.org/10.1371/journal.pone.0065073",2013,"KELMO F 2013 PLOS ONE-a",0.019230769,0.012651822,0.012651822,0.032388664,0.032388664,0.262651822,0.012651822,0.032388664,0.019230769,0.052125506,0.058704453,0.025809717,0.012651822,0.019230769,0.025809717,0.085020243,0.045546559,0.019230769,0.012651822,0.019230769,0.032388664,0.052125506,0.038967611,0.012651822,0.025809717,"¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE","function","KELMO F 2013 PLOS ONE-a","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0065073.extracted_coords.3",-38.028,-12.622,"http://dx.doi.org/10.1371/journal.pone.0065073",2013,"KELMO F 2013 PLOS ONE-a",0.019230769,0.012651822,0.012651822,0.032388664,0.032388664,0.262651822,0.012651822,0.032388664,0.019230769,0.052125506,0.058704453,0.025809717,0.012651822,0.019230769,0.025809717,0.085020243,0.045546559,0.019230769,0.012651822,0.019230769,0.032388664,0.052125506,0.038967611,0.012651822,0.025809717,"¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE","function","KELMO F 2013 PLOS ONE-a","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0065073.extracted_coords.4",-37.983,-12.578,"http://dx.doi.org/10.1371/journal.pone.0065073",2013,"KELMO F 2013 PLOS ONE-a",0.019230769,0.012651822,0.012651822,0.032388664,0.032388664,0.262651822,0.012651822,0.032388664,0.019230769,0.052125506,0.058704453,0.025809717,0.012651822,0.019230769,0.025809717,0.085020243,0.045546559,0.019230769,0.012651822,0.019230769,0.032388664,0.052125506,0.038967611,0.012651822,0.025809717,"¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE","function","KELMO F 2013 PLOS ONE-a","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1590/S1519-69842013000200027.extracted_coords",-35.835,-9.769,"http://dx.doi.org/10.1590/S1519-69842013000200027",2013,"GONDIM A 2013 BRAZ J BIOL",0.041132479,0.131410256,0.02724359,0.013354701,0.041132479,0.02724359,0.034188034,0.034188034,0.082799145,0.020299145,0.013354701,0.034188034,0.013354701,0.02724359,0.013354701,0.020299145,0.055021368,0.068910256,0.020299145,0.020299145,0.103632479,0.055021368,0.020299145,0.034188034,0.013354701,"¡REA DE PROTE«√O AMBIENTAL DE SANTA RITA","function","GONDIM A 2013 BRAZ J BIOL","UNIV FED PARAIBA UFPB","Northeastern"
"http://dx.doi.org/10.1590/S0001-37652013000100005.extracted_coords",-33.817,-3.85,"http://dx.doi.org/10.1590/S0001-37652013000100005",2013,"PEREIRA NS 2013 AN ACAD BRAS CIENC",0.020159151,0.027055703,0.013262599,0.013262599,0.05464191,0.033952255,0.027055703,0.027055703,0.013262599,0.033952255,0.027055703,0.068435013,0.020159151,0.185676393,0.020159151,0.109814324,0.013262599,0.033952255,0.013262599,0.020159151,0.020159151,0.013262599,0.027055703,0.013262599,0.020159151,"RESERVA BIOL”GICA ATOL DAS ROCAS","function","PEREIRA NS 2013 AN ACAD BRAS CIENC","UNIV ESTADO BAHIA","Northeastern"
"http://dx.doi.org/10.1590/S0001-37652013000100012.extracted_coords",-45.047,-23.451,"http://dx.doi.org/10.1590/S0001-37652013000100012",2013,"ALVES DFR 2013 AN ACAD BRAS CIENC",0.029059829,0.014245014,0.103133903,0.021652422,0.021652422,0.021652422,0.021652422,0.036467236,0.066096866,0.058689459,0.103133903,0.029059829,0.036467236,0.021652422,0.014245014,0.029059829,0.029059829,0.066096866,0.029059829,0.021652422,0.021652422,0.014245014,0.021652422,0.058689459,0.036467236,"APA MARINHA DO LITORAL NORTE","function","ALVES DFR 2013 AN ACAD BRAS CIENC","UNIV ESTADUAL PAULISTA UNESP","Southeastern"
"http://dx.doi.org/10.1007/s10211-012-0130-4.extracted_coords",-35.083,-8.75,"http://dx.doi.org/10.1007/s10211-012-0130-4",2013,"PEREIRA PHC 2013 ACTA ETHOL",0.027318476,0.017972682,0.017972682,0.017972682,0.017972682,0.03666427,0.046010065,0.046010065,0.017972682,0.027318476,0.027318476,0.027318476,0.046010065,0.046010065,0.017972682,0.027318476,0.074047448,0.017972682,0.289000719,0.027318476,0.017972682,0.027318476,0.017972682,0.017972682,0.027318476,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","PEREIRA PHC 2013 ACTA ETHOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1080/17451000.2012.739693.extracted_coords",-42,-22.983,"http://dx.doi.org/10.1080/17451000.2012.739693",2013,"CLAVICO EEG 2013 MAR BIOL RES",0.032388664,0.46659919,0.012651822,0.019230769,0.012651822,0.032388664,0.012651822,0.019230769,0.019230769,0.019230769,0.038967611,0.012651822,0.025809717,0.012651822,0.032388664,0.019230769,0.012651822,0.012651822,0.025809717,0.038967611,0.032388664,0.012651822,0.019230769,0.012651822,0.025809717,"RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO","function","CLAVICO EEG 2013 MAR BIOL RES","UNIV FED FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1017/S0025315412000136.extracted_coords.1",-35.197,-9.046,"http://dx.doi.org/10.1017/S0025315412000136",2012,"FEITOSA CV 2012 J MAR BIOL ASSOC U K",0.011584801,0.023632994,0.017608897,0.011584801,0.011584801,0.017608897,0.035681186,0.017608897,0.017608897,0.011584801,0.144114921,0.017608897,0.083873957,0.02965709,0.011584801,0.017608897,0.041705283,0.011584801,0.071825765,0.011584801,0.023632994,0.192307692,0.023632994,0.017608897,0.083873957,"¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS","function","FEITOSA CV 2012 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315412000136.extracted_coords.2",-35.259,-5.386,"http://dx.doi.org/10.1017/S0025315412000136",2012,"FEITOSA CV 2012 J MAR BIOL ASSOC U K",0.011584801,0.023632994,0.017608897,0.011584801,0.011584801,0.017608897,0.035681186,0.017608897,0.017608897,0.011584801,0.144114921,0.017608897,0.083873957,0.02965709,0.011584801,0.017608897,0.041705283,0.011584801,0.071825765,0.011584801,0.023632994,0.192307692,0.023632994,0.017608897,0.083873957,"¡REA DE PROTE«√O AMBIENTAL DOS RECIFES DE CORAIS","function","FEITOSA CV 2012 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1111/j.1095-8649.2012.03441.x.extracted_coords.1",-38.7,-17.967,"http://dx.doi.org/10.1111/j.1095-8649.2012.03441.x",2012,"LONGO GO 2012 J FISH BIOL",0.016722408,0.02541806,0.016722408,0.016722408,0.02541806,0.02541806,0.016722408,0.086287625,0.016722408,0.034113712,0.034113712,0.02541806,0.060200669,0.016722408,0.02541806,0.02541806,0.016722408,0.016722408,0.155852843,0.02541806,0.034113712,0.147157191,0.016722408,0.02541806,0.034113712,"PARQUE NACIONAL MARINHO DOS ABROLHOS","function","LONGO GO 2012 J FISH BIOL","UNIV FED SANTA CATARINA UFSC","South"
"http://dx.doi.org/10.1111/j.1095-8649.2012.03441.x.extracted_coords.2",-48.383,-27.6,"http://dx.doi.org/10.1111/j.1095-8649.2012.03441.x",2012,"LONGO GO 2012 J FISH BIOL",0.016722408,0.02541806,0.016722408,0.016722408,0.02541806,0.02541806,0.016722408,0.086287625,0.016722408,0.034113712,0.034113712,0.02541806,0.060200669,0.016722408,0.02541806,0.02541806,0.016722408,0.016722408,0.155852843,0.02541806,0.034113712,0.147157191,0.016722408,0.02541806,0.034113712,NA,"function","LONGO GO 2012 J FISH BIOL","UNIV FED SANTA CATARINA UFSC","South"
"http://dx.doi.org/10.1007/s10211-012-0125-1.extracted_coords.1",-44.317,-23.133,"http://dx.doi.org/10.1007/s10211-012-0125-1",2012,"FRERET-MEURER NV 2012 ACTA ETHOL",0.02952603,0.08003108,0.140637141,0.019425019,0.019425019,0.02952603,0.019425019,0.019425019,0.019425019,0.02952603,0.03962704,0.019425019,0.019425019,0.02952603,0.03962704,0.04972805,0.019425019,0.04972805,0.06993007,0.019425019,0.03962704,0.04972805,0.03962704,0.03962704,0.019425019,NA,"function","FRERET-MEURER NV 2012 ACTA ETHOL","UNIV SANTA URSULA","Southeastern"
"http://dx.doi.org/10.1007/s10211-012-0125-1.extracted_coords.2",-44.333,-23.15,"http://dx.doi.org/10.1007/s10211-012-0125-1",2012,"FRERET-MEURER NV 2012 ACTA ETHOL",0.02952603,0.08003108,0.140637141,0.019425019,0.019425019,0.02952603,0.019425019,0.019425019,0.019425019,0.02952603,0.03962704,0.019425019,0.019425019,0.02952603,0.03962704,0.04972805,0.019425019,0.04972805,0.06993007,0.019425019,0.03962704,0.04972805,0.03962704,0.03962704,0.019425019,NA,"function","FRERET-MEURER NV 2012 ACTA ETHOL","UNIV SANTA URSULA","Southeastern"
"http://dx.doi.org/10.1007/s10211-012-0125-1.extracted_coords.3",-42,-22.967,"http://dx.doi.org/10.1007/s10211-012-0125-1",2012,"FRERET-MEURER NV 2012 ACTA ETHOL",0.02952603,0.08003108,0.140637141,0.019425019,0.019425019,0.02952603,0.019425019,0.019425019,0.019425019,0.02952603,0.03962704,0.019425019,0.019425019,0.02952603,0.03962704,0.04972805,0.019425019,0.04972805,0.06993007,0.019425019,0.03962704,0.04972805,0.03962704,0.03962704,0.019425019,"RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO","function","FRERET-MEURER NV 2012 ACTA ETHOL","UNIV SANTA URSULA","Southeastern"
"http://dx.doi.org/10.1007/s10211-012-0125-1.extracted_coords.4",-41.867,-22.733,"http://dx.doi.org/10.1007/s10211-012-0125-1",2012,"FRERET-MEURER NV 2012 ACTA ETHOL",0.02952603,0.08003108,0.140637141,0.019425019,0.019425019,0.02952603,0.019425019,0.019425019,0.019425019,0.02952603,0.03962704,0.019425019,0.019425019,0.02952603,0.03962704,0.04972805,0.019425019,0.04972805,0.06993007,0.019425019,0.03962704,0.04972805,0.03962704,0.03962704,0.019425019,NA,"function","FRERET-MEURER NV 2012 ACTA ETHOL","UNIV SANTA URSULA","Southeastern"
"http://dx.doi.org/10.1007/s10211-012-0125-1.extracted_coords.5",-41.9,-22.767,"http://dx.doi.org/10.1007/s10211-012-0125-1",2012,"FRERET-MEURER NV 2012 ACTA ETHOL",0.02952603,0.08003108,0.140637141,0.019425019,0.019425019,0.02952603,0.019425019,0.019425019,0.019425019,0.02952603,0.03962704,0.019425019,0.019425019,0.02952603,0.03962704,0.04972805,0.019425019,0.04972805,0.06993007,0.019425019,0.03962704,0.04972805,0.03962704,0.03962704,0.019425019,NA,"function","FRERET-MEURER NV 2012 ACTA ETHOL","UNIV SANTA URSULA","Southeastern"
"http://dx.doi.org/10.1007/s10152-011-0276-x.extracted_coords",-38.517,-12.967,"http://dx.doi.org/10.1007/s10152-011-0276-x",2012,"MOLINA WF 2012 HELGOLAND MAR RES",0.012487512,0.018981019,0.012487512,0.018981019,0.012487512,0.025474525,0.012487512,0.012487512,0.018981019,0.012487512,0.018981019,0.012487512,0.018981019,0.012487512,0.012487512,0.012487512,0.031968032,0.012487512,0.018981019,0.012487512,0.194305694,0.012487512,0.044955045,0.376123876,0.025474525,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS","function","MOLINA WF 2012 HELGOLAND MAR RES","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1017/S0025315411001147.extracted_coords.1",-41,-21.033,"http://dx.doi.org/10.1017/S0025315411001147",2012,"ZALMON IR 2012 J MAR BIOL ASSOC U K",0.029479503,0.011515431,0.023491479,0.029479503,0.023491479,0.023491479,0.029479503,0.011515431,0.011515431,0.023491479,0.376784892,0.011515431,0.011515431,0.07139567,0.035467526,0.011515431,0.011515431,0.023491479,0.011515431,0.023491479,0.017503455,0.029479503,0.04145555,0.017503455,0.011515431,NA,"function","ZALMON IR 2012 J MAR BIOL ASSOC U K","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1017/S0025315411001147.extracted_coords.2",-41,-21.483,"http://dx.doi.org/10.1017/S0025315411001147",2012,"ZALMON IR 2012 J MAR BIOL ASSOC U K",0.029479503,0.011515431,0.023491479,0.029479503,0.023491479,0.023491479,0.029479503,0.011515431,0.011515431,0.023491479,0.376784892,0.011515431,0.011515431,0.07139567,0.035467526,0.011515431,0.011515431,0.023491479,0.011515431,0.023491479,0.017503455,0.029479503,0.04145555,0.017503455,0.011515431,NA,"function","ZALMON IR 2012 J MAR BIOL ASSOC U K","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1111/j.1095-8649.2012.03377.x.extracted_coords.2",-39.233,-17.7,"http://dx.doi.org/10.1111/j.1095-8649.2012.03377.x",2012,"BARROS B 2012 J FISH BIOL",0.016722408,0.02541806,0.02541806,0.034113712,0.034113712,0.034113712,0.02541806,0.016722408,0.034113712,0.02541806,0.02541806,0.042809365,0.016722408,0.016722408,0.016722408,0.02541806,0.034113712,0.016722408,0.373244147,0.016722408,0.02541806,0.02541806,0.016722408,0.034113712,0.016722408,"¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS","function","BARROS B 2012 J FISH BIOL",NA,"Foreign"
"http://dx.doi.org/10.1371/journal.pone.0039905.extracted_coords",-41.882,-22.747,"http://dx.doi.org/10.1371/journal.pone.0039905",2012,"TRINDADE-SILVA AE 2012 PLOS ONE",0.017715618,0.138927739,0.023776224,0.326806527,0.011655012,0.017715618,0.011655012,0.023776224,0.017715618,0.048018648,0.011655012,0.023776224,0.017715618,0.011655012,0.054079254,0.017715618,0.02983683,0.011655012,0.011655012,0.023776224,0.011655012,0.02983683,0.011655012,0.066200466,0.011655012,NA,"function","TRINDADE-SILVA AE 2012 PLOS ONE",NA,"Foreign"
"http://dx.doi.org/10.1007/s00227-012-1941-6.extracted_coords",-44.225,-23.079,"http://dx.doi.org/10.1007/s00227-012-1941-6",2012,"LAGES BG 2012 MAR BIOL",0.014037058,0.167321729,0.014037058,0.050533408,0.014037058,0.014037058,0.014037058,0.021336328,0.028635598,0.014037058,0.043234138,0.014037058,0.014037058,0.014037058,0.035934868,0.021336328,0.028635598,0.014037058,0.014037058,0.291409321,0.014037058,0.050533408,0.050533408,0.014037058,0.014037058,NA,"function","LAGES BG 2012 MAR BIOL","UNIV ESTADO RIO DE JANEIRO UERJ","Southeastern"
"http://dx.doi.org/10.1007/s10152-011-0264-1.extracted_coords.2",-40.167,-20.75,"http://dx.doi.org/10.1007/s10152-011-0264-1",2012,"HENRIQUES MC 2012 HELGOLAND MAR RES",0.287483703,0.041720991,0.016297262,0.024771838,0.126466754,0.024771838,0.016297262,0.041720991,0.024771838,0.024771838,0.016297262,0.024771838,0.016297262,0.016297262,0.024771838,0.024771838,0.016297262,0.016297262,0.024771838,0.016297262,0.016297262,0.016297262,0.041720991,0.024771838,0.058670143,NA,"function","HENRIQUES MC 2012 HELGOLAND MAR RES","UNIV FED RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1007/s10152-011-0264-1.extracted_coords.3",-37.933,-19.817,"http://dx.doi.org/10.1007/s10152-011-0264-1",2012,"HENRIQUES MC 2012 HELGOLAND MAR RES",0.287483703,0.041720991,0.016297262,0.024771838,0.126466754,0.024771838,0.016297262,0.041720991,0.024771838,0.024771838,0.016297262,0.024771838,0.016297262,0.016297262,0.024771838,0.024771838,0.016297262,0.016297262,0.024771838,0.016297262,0.016297262,0.016297262,0.041720991,0.024771838,0.058670143,NA,"function","HENRIQUES MC 2012 HELGOLAND MAR RES","UNIV FED RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1007/s10152-011-0264-1.extracted_coords.4",-37.773,-19.8,"http://dx.doi.org/10.1007/s10152-011-0264-1",2012,"HENRIQUES MC 2012 HELGOLAND MAR RES",0.287483703,0.041720991,0.016297262,0.024771838,0.126466754,0.024771838,0.016297262,0.041720991,0.024771838,0.024771838,0.016297262,0.024771838,0.016297262,0.016297262,0.024771838,0.024771838,0.016297262,0.016297262,0.024771838,0.016297262,0.016297262,0.016297262,0.041720991,0.024771838,0.058670143,NA,"function","HENRIQUES MC 2012 HELGOLAND MAR RES","UNIV FED RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1017/S0025315411000865.extracted_coords",-48.35,-27.283,"http://dx.doi.org/10.1017/S0025315411000865",2012,"MARTINEZ AS 2012 J MAR BIOL ASSOC U K",0.061538462,0.020159151,0.013262599,0.013262599,0.013262599,0.013262599,0.020159151,0.020159151,0.020159151,0.075331565,0.082228117,0.027055703,0.047745358,0.033952255,0.013262599,0.013262599,0.020159151,0.075331565,0.013262599,0.247745358,0.027055703,0.027055703,0.033952255,0.020159151,0.033952255,"RESERVA BIOL”GICA MARINHA DO ARVOREDO","function","MARTINEZ AS 2012 J MAR BIOL ASSOC U K","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1590/S0102-33062012000200025.extracted_coords.1",-38.328,-12.94,"http://dx.doi.org/10.1590/S0102-33062012000200025",2012,"COSTA IO 2012 ACTA BOT BRAS",0.080316742,0.014140271,0.021493213,0.028846154,0.014140271,0.014140271,0.021493213,0.021493213,0.028846154,0.227375566,0.043552036,0.028846154,0.014140271,0.036199095,0.028846154,0.036199095,0.014140271,0.117081448,0.036199095,0.014140271,0.028846154,0.021493213,0.021493213,0.028846154,0.014140271,"¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE","function","COSTA IO 2012 ACTA BOT BRAS","UNIV ESTADO BAHIA","Northeastern"
"http://dx.doi.org/10.1590/S0102-33062012000200025.extracted_coords.2",-38.042,-12.615,"http://dx.doi.org/10.1590/S0102-33062012000200025",2012,"COSTA IO 2012 ACTA BOT BRAS",0.080316742,0.014140271,0.021493213,0.028846154,0.014140271,0.014140271,0.021493213,0.021493213,0.028846154,0.227375566,0.043552036,0.028846154,0.014140271,0.036199095,0.028846154,0.036199095,0.014140271,0.117081448,0.036199095,0.014140271,0.028846154,0.021493213,0.021493213,0.028846154,0.014140271,NA,"function","COSTA IO 2012 ACTA BOT BRAS","UNIV ESTADO BAHIA","Northeastern"
"http://dx.doi.org/10.1590/S1984-46702012000200005.extracted_coords",-48.5,-25.5,"http://dx.doi.org/10.1590/S1984-46702012000200005",2012,"BUMBEER JA 2012 ZOOLOGIA",0.020021075,0.033719705,0.01317176,0.02687039,0.02687039,0.01317176,0.033719705,0.033719705,0.02687039,0.020021075,0.047418335,0.01317176,0.020021075,0.020021075,0.088514226,0.033719705,0.02687039,0.05426765,0.01317176,0.252897787,0.01317176,0.04056902,0.047418335,0.01317176,0.05426765,NA,"function","BUMBEER JA 2012 ZOOLOGIA","UNIV FED PARANA","South"
"http://dx.doi.org/10.1007/s10750-011-0980-1.extracted_coords",-48.65,-25.867,"http://dx.doi.org/10.1007/s10750-011-0980-1",2012,"TEIXEIRA TP 2012 HYDROBIOLOGIA",0.010989011,0.022417582,0.010989011,0.010989011,0.028131868,0.136703297,0.022417582,0.016703297,0.010989011,0.022417582,0.39956044,0.016703297,0.033846154,0.016703297,0.045274725,0.016703297,0.010989011,0.010989011,0.022417582,0.010989011,0.022417582,0.03956044,0.016703297,0.010989011,0.010989011,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA","function","TEIXEIRA TP 2012 HYDROBIOLOGIA","UNIV FED RURAL RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1080/17451000.2012.702914.extracted_coords.1",-34.789,-8.796,"http://dx.doi.org/10.1080/17451000.2012.702914",2012,"LEAO FEITOSA JL 2012 MAR BIOL RES",0.024563672,0.041370394,0.024563672,0.01616031,0.01616031,0.01616031,0.07498384,0.01616031,0.058177117,0.032967033,0.032967033,0.01616031,0.125404008,0.01616031,0.032967033,0.041370394,0.041370394,0.01616031,0.14221073,0.024563672,0.041370394,0.01616031,0.01616031,0.041370394,0.024563672,"¡REA DE PROTEÁ„O AMBIENTAL MARINHA RECIFES SERRAMBI","function","LEAO FEITOSA JL 2012 MAR BIOL RES","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1080/17451000.2012.702914.extracted_coords.2",-35.417,-9.775,"http://dx.doi.org/10.1080/17451000.2012.702914",2012,"LEAO FEITOSA JL 2012 MAR BIOL RES",0.024563672,0.041370394,0.024563672,0.01616031,0.01616031,0.01616031,0.07498384,0.01616031,0.058177117,0.032967033,0.032967033,0.01616031,0.125404008,0.01616031,0.032967033,0.041370394,0.041370394,0.01616031,0.14221073,0.024563672,0.041370394,0.01616031,0.01616031,0.041370394,0.024563672,"¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS","function","LEAO FEITOSA JL 2012 MAR BIOL RES","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1002/jrs.3025.extracted_coords",-42,-23.067,"http://dx.doi.org/10.1002/jrs.3025",2012,"MAIA LF 2012 J RAMAN SPECTROSC",0.020879121,0.285164835,0.020879121,0.056593407,0.013736264,0.070879121,0.013736264,0.028021978,0.063736264,0.013736264,0.020879121,0.042307692,0.013736264,0.013736264,0.013736264,0.013736264,0.063736264,0.020879121,0.013736264,0.020879121,0.020879121,0.028021978,0.020879121,0.070879121,0.013736264,NA,"function","MAIA LF 2012 J RAMAN SPECTROSC","UNIV FED JUIZ DE FORA","Southeastern"
"http://dx.doi.org/10.1590/S1679-62252011005000038.extracted_coords",-52.098,-32.161,"http://dx.doi.org/10.1590/S1679-62252011005000038",2011,"SEYBOTH E 2011 NEOTROP ICHTHYOL",0.036057692,0.010016026,0.166266026,0.015224359,0.015224359,0.010016026,0.088141026,0.015224359,0.010016026,0.015224359,0.015224359,0.030849359,0.062099359,0.010016026,0.015224359,0.140224359,0.015224359,0.036057692,0.020432692,0.010016026,0.010016026,0.036057692,0.046474359,0.088141026,0.020432692,NA,"function","SEYBOTH E 2011 NEOTROP ICHTHYOL","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1007/s10211-011-0094-9.extracted_coords",-45.392,-23.828,"http://dx.doi.org/10.1007/s10211-011-0094-9",2011,"BESSA E 2011 ACTA ETHOL",0.013262599,0.013262599,0.185676393,0.020159151,0.013262599,0.068435013,0.123607427,0.013262599,0.020159151,0.020159151,0.013262599,0.020159151,0.020159151,0.020159151,0.013262599,0.013262599,0.013262599,0.033952255,0.192572944,0.033952255,0.020159151,0.027055703,0.013262599,0.033952255,0.027055703,NA,"function","BESSA E 2011 ACTA ETHOL","UNIV ESTADO MATO GROSSO","Foreign"
"http://dx.doi.org/10.1007/s10641-011-9813-3.extracted_coords",-32.417,-3.833,"http://dx.doi.org/10.1007/s10641-011-9813-3",2011,"KRAJEWSKI JP 2011 ENVIRON BIOL FISHES",0.025310174,0.012406948,0.012406948,0.012406948,0.031761787,0.018858561,0.012406948,0.012406948,0.018858561,0.115632754,0.17369727,0.089826303,0.134987593,0.012406948,0.012406948,0.018858561,0.018858561,0.012406948,0.076923077,0.025310174,0.018858561,0.012406948,0.025310174,0.018858561,0.012406948,"¡REA DE PROTE«√O AMBIENTAL DE FERNANDO DE NORONHA","function","KRAJEWSKI JP 2011 ENVIRON BIOL FISHES","UNIV FED SANTA CATARINA UFSC","South"
"http://dx.doi.org/10.1590/S1679-62252011005000026.extracted_coords.1",-34.817,-7.733,"http://dx.doi.org/10.1590/S1679-62252011005000026",2011,"MARQUES S 2011 NEOTROP ICHTHYOL",0.021555368,0.021555368,0.505071851,0.021555368,0.010566357,0.010566357,0.016060862,0.016060862,0.021555368,0.010566357,0.010566357,0.016060862,0.027049873,0.016060862,0.010566357,0.021555368,0.010566357,0.010566357,0.038038884,0.027049873,0.016060862,0.010566357,0.010566357,0.065511412,0.010566357,"¡REA DE PROTE«√O AMBIENTAL DE SANTA CRUZ","function","MARQUES S 2011 NEOTROP ICHTHYOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1679-62252011005000026.extracted_coords.2",-34.867,-8.067,"http://dx.doi.org/10.1590/S1679-62252011005000026",2011,"MARQUES S 2011 NEOTROP ICHTHYOL",0.021555368,0.021555368,0.505071851,0.021555368,0.010566357,0.010566357,0.016060862,0.016060862,0.021555368,0.010566357,0.010566357,0.016060862,0.027049873,0.016060862,0.010566357,0.021555368,0.010566357,0.010566357,0.038038884,0.027049873,0.016060862,0.010566357,0.010566357,0.065511412,0.010566357,NA,"function","MARQUES S 2011 NEOTROP ICHTHYOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1679-62252011005000026.extracted_coords.3",-35.083,-8.75,"http://dx.doi.org/10.1590/S1679-62252011005000026",2011,"MARQUES S 2011 NEOTROP ICHTHYOL",0.021555368,0.021555368,0.505071851,0.021555368,0.010566357,0.010566357,0.016060862,0.016060862,0.021555368,0.010566357,0.010566357,0.016060862,0.027049873,0.016060862,0.010566357,0.021555368,0.010566357,0.010566357,0.038038884,0.027049873,0.016060862,0.010566357,0.010566357,0.065511412,0.010566357,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","MARQUES S 2011 NEOTROP ICHTHYOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
